"","Checked","Ion","Charge","Molecular.Weight","m.z","RT..min.","FWHM..min.","X..MI","Area","Parent.Area....","Study.File.ID","X.","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable","Algycone"
"1281","false","[M-H]-1","-1","NA","299.113616943359","41.0166666666667","0.142","3","227241.644436151","100","F2","","39027","493","2461","299.1136169433594","39231","137.0596","0.02494449","162.054",1,0,0,0,0,0,0,0,0,0,162.0528233,7.46444465098134,1,1,"Biggest NL (One)","(2E,4E,6E)-7-Hydroxy-4-Methylhepta-2,4,6-Trienal / 4-Tyrosol"
"1291","false","[M-H]-1","-1","NA","285.097961425781","41.2666666666667","0.142","3","227241.644436151","100","F2","","39232","496","2476","285.0979614257812","39374","123.0439","1","162.0541",1,0,0,0,0,0,0,0,0,0,162.0528233,7.65254357073392,1,1,"Biggest NL (One)","No matched algycone"
"1301","false","[M-H]-1","-1","NA","607.166809082031","41.5166666666667","0.142","3","227241.644436151","100","F2","","39375","499","2491","607.1668090820312","39550","299.0559","1","308.111",1,1,0,0,0,0,0,0,0,0,308.110732,0.711049154518798,2,0.5,"Biggest NL (One)","Diosmetin / Hispidulin / Hydroxygenkwanin / Sorbifolin / Tectorigenine / 7-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2-(4-Hydroxy-3-Methoxyphenyl)Chromen-4-One-Aglycone / 5-Hydroxy-2-(4-Methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 5-Hydroxy-3-[(2S,3R,4S,5S)-4-Hydroxy-5-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-7-Methoxychromen-4-One-Aglycone / 4-(3,4-Dihydroxyphenyl)-7-Methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone"
"1311","false","[M-H]-1","-1","NA","563.140625","41.7666666666667","0.142","3","227241.644436151","100","F2","","39551","502","2506","563.140625","40112","269.0455","1","294.0951",1,0,1,0,0,0,0,0,0,0,294.0950819,0.0241418514403284,2,0.5,"Biggest NL (One)","Trihydroxyflavone / Baicalein / Lucidin / Emodin / Genistein / 8-[(2S,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]-5,7-Dihydroxy-2-(4-Hydroxyphenyl)Chromen-4-One-Aglycone / Pelargonidin"
"134","...","...","...","...","...","...","...","...","...","...","...","...","39551","502","2506","563.140625","40112","285.0405","0.027524","278.1001",0,1,1,0,0,0,0,0,0,0,278.1001673,0.267169993338727,2,0.5," ","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"1321","false","[M-H]-1","-1","NA","475.088195800781","42.0166666666667","0.142","3","227241.644436151","100","F2","","40113","505","2521","475.08819580078114","40384","299.0562","0.4889339","176.032",0,0,0,1,0,0,0,0,0,0,176.0320878,0.568074133223164,1,1,"Biggest NL (One)","Diosmetin / Hispidulin / Hydroxygenkwanin / Sorbifolin / Tectorigenine / 7-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2-(4-Hydroxy-3-Methoxyphenyl)Chromen-4-One-Aglycone / 5-Hydroxy-2-(4-Methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 5-Hydroxy-3-[(2S,3R,4S,5S)-4-Hydroxy-5-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-7-Methoxychromen-4-One-Aglycone / 4-(3,4-Dihydroxyphenyl)-7-Methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone"
"1331","false","[M-H]-1","-1","NA","447.093292236328","42.2666666666667","0.142","3","227241.644436151","100","F2","","40385","508","2536","447.0932922363281","40672","285.0403","1","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.770959920693233,1,1,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"1341","false","[M-H]-1","-1","NA","445.07763671875","42.5166666666667","0.142","3","227241.644436151","100","F2","","40673","511","2551","445.07763671875","40935","269.0452","1","176.0324",0,0,0,1,0,0,0,0,0,0,176.0320878,1.85147009629751,1,1,"Biggest NL (One)","Trihydroxyflavone / Baicalein / Lucidin / Emodin / Genistein / 8-[(2S,3R,4R,5S,6R)-3,4-Dihydroxy-6-(Hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]-5,7-Dihydroxy-2-(4-Hydroxyphenyl)Chromen-4-One-Aglycone / Pelargonidin"
"135","false","[M-H]-1","-1","NA","433.114013671875","42.7666666666667","0.142","3","227241.644436151","100","F2","","40936","514","2566","433.114013671875","41353","271.061","1","162.0531",1,0,0,0,0,0,0,0,0,0,162.0528233,1.42158305417475,1,1,"Biggest NL (One)","Glycinol / Pinobanksin / (2S)-Naringenin / 1-Phenyl-3-(2,4,6-Trihydroxyphenyl)Propane-1,3-Dione / 2,4',7-Trihydroxyisoflavanone / 2,5,7-Trihydroxyflavanone / Naringenin Chalcone / P-Coumaroyltriacetic Acid Lactone"
"136","false","[M-H]-1","-1","NA","353.087799072265","43.0166666666667","0.142","3","227241.644436151","100","F2","","41354","517","2581","353.0877990722656","41940","191.0343","1","162.0535",1,0,0,0,0,0,0,0,0,0,162.0528233,4.33049676211278,1,1,"Biggest NL (One)","Scopolin / Undulatoside A-Aglycone"
"137","...","...","...","...","...","...","...","...","...","...","...","...","41354","517","2581","353.0877990722656","41940","207.0294","0.02593711","146.0584",0,1,0,0,0,0,0,0,0,0,146.0579087,3.29575223590662,1,1," ","Fratexin / (E)-3-[6-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-1,3-Benzodioxol-5-Yl]Prop-2-Enoic Acid-Aglycone"
"1371","false","[M-H]-1","-1","NA","473.108917236328","43.7666666666667","0.142","3","227241.644436151","100","F2","","41941","526","2626","473.1089172363281","43226","121.0283","0.01736639","352.0806",0,0,0,1,0,0,1,0,0,0,352.0794331,3.39449612471519,2,0.5," ","Benzoic Acid / P-Hydroxybenzaldehyde / 2-Hydroxybenzaldehyde"
"138","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","135.0075","0.01791132","338.1014",0,0,1,0,0,0,0,1,0,0,338.1001639,3.61529522778931,2,1," ","No matched algycone"
"215","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","135.0075","0.01791132","338.1014",1,0,0,0,0,0,1,0,0,0,338.1001686,3.60139407202676,2,1," ","No matched algycone"
"313","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","135.044","0.0484535","338.065",0,0,0,1,0,0,0,0,0,1,338.0637831,3.49973066223821,2,0.5," ","(4-Hydroxyphenyl)Acetaldehyde / Piceol"
"413","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","149.0233","0.01815398","324.0856",1,0,0,0,0,0,0,0,0,1,324.0845186,3.43315537911619,2,1," ","Phenylglyoxylic Acid"
"511","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","151.0025","0.02550234","322.1064",0,1,0,0,0,0,1,0,0,0,322.105254,3.64859630693486,2,1,"Biggest NL (One)","No matched algycone"
"611","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","151.039","0.0117489","322.0699",0,0,0,1,0,1,0,0,0,0,322.0688631,3.24506047117652,2,0.5," ","Methylsalicylate / Vanillin"
"710","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","165.0184","0.01358777","308.0905",0,0,1,0,0,0,1,0,0,0,308.0896039,2.98398119643928,2,1," ","Isophthalic Acid / Phthalic Acid"
"810","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","165.0184","0.01358777","308.0905",0,1,0,0,0,0,0,0,0,1,308.089604,2.98365661662231,2,1," ","Isophthalic Acid / Phthalic Acid"
"910","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","165.0184","0.01358777","308.0905",1,0,0,0,0,1,0,0,0,0,308.0895986,3.00118393264263,2,1," ","Isophthalic Acid / Phthalic Acid"
"1010","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","179.0341","0.0213026","294.0748",0,0,1,0,0,0,0,0,0,1,294.0739539,3.02078314944407,2,1," ","Caffeic Acid / （E）-2,4-Dihydroxycinnamic Acid / 4-Hydroxybenzoyl-Acetate / P-Hydroxyphenylpyruvic Acid"
"1110","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","311.0561","0.4795734","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.0744428423225049,1,1," ","3-(6-Methoxy-1,3-Benzodioxol-5-Yl)-7-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone / 9-Methoxy-7-[4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]-[1,3]Dioxolo[4,5-G]Chromen-8-One-Aglycone / 3-(1,3-Benzodioxol-5-Yl)-7-[(2S,3R,4S,5S,6R)-6-[[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl]Oxy-6-Methoxychromen-4-One-Aglycone"
"1210","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","327.051","0.9371287","146.0579",0,1,0,0,0,0,0,0,0,0,146.0579087,0.126413381748934,1,1," ","No matched algycone"
"139","...","...","...","...","...","...","...","...","...","...","...","...","41941","526","2626","473.1089172363281","43226","341.0667","0.08109693","132.0422",0,0,1,0,0,0,0,0,0,0,132.0422586,0.154220892993141,1,1," ","No matched algycone"
"1381","false","[M-H]-1","-1","NA","433.114013671875","44.0166666666667","0.142","3","227241.644436151","100","F2","","43227","529","2641","433.114013671875","43645","271.0612","1","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.330930011850261,1,1,"Biggest NL (One)","Glycinol / Pinobanksin / (2S)-Naringenin / 1-Phenyl-3-(2,4,6-Trihydroxyphenyl)Propane-1,3-Dione / 2,4',7-Trihydroxyisoflavanone / 2,5,7-Trihydroxyflavanone / Naringenin Chalcone / P-Coumaroyltriacetic Acid Lactone"
"1391","false","[M-H]-1","-1","NA","449.108917236328","44.5166666666667","0.142","3","227241.644436151","100","F2","","43646","535","2671","449.1089172363281","44179","273.0769","0.01852737","176.032",0,0,0,1,0,0,0,0,0,0,176.0320878,0.304283661301006,1,1," ","Apiforol / Phloretin / Propanone / 7-[3,4-Dihydroxy-5-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-3,4-Dihydro-2H-Chromene-3,5-Diol-Aglycone"
"140","...","...","...","...","...","...","...","...","...","...","...","...","43646","535","2671","449.1089172363281","44179","287.056","0.1709908","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.777130738510667,1,1,"Biggest NL (One)","Eriodictyol / Dihydrokaempferol / 2-Hydroxyisoflavanone Naringenin / 8C-Glucosyl-2-Hydroxynaringenin / 2,6-Dihydroxy-2-[(4-Hydroxyphenyl)Methyl]-4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-1-Benzofuran-3-One-Aglycone / 2-Hydroxynaringenin"
"1401","false","[M-H]-1","-1","NA","593.151184082031","44.7666666666667","0.142","3","227241.644436151","100","F2","","44180","538","2686","593.1511840820312","44439","285.0402","1","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.685084499672772,2,0.5,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"141","false","[M-H]-1","-1","NA","447.093292236328","45.0166666666667","0.142","3","227241.644436151","100","F2","","44440","541","2701","447.0932922363281","44807","271.0615","0.01923739","176.0318",0,0,0,1,0,0,0,0,0,0,176.0320878,1.87786384148097,1,1," ","Glycinol / Pinobanksin / (2S)-Naringenin / 1-Phenyl-3-(2,4,6-Trihydroxyphenyl)Propane-1,3-Dione / 2,4',7-Trihydroxyisoflavanone / 2,5,7-Trihydroxyflavanone / Naringenin Chalcone / P-Coumaroyltriacetic Acid Lactone"
"142","...","...","...","...","...","...","...","...","...","...","...","...","44440","541","2701","447.0932922363281","44807","285.0404","1","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.64137272858383,1,1,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"216","...","...","...","...","...","...","...","...","...","...","...","...","44440","541","2701","447.0932922363281","44807","301.0347","0.03251551","146.0586",0,1,0,0,0,0,0,0,0,0,146.0579087,4.41286260788694,1,1," ","Tricetin / Quercetin"
"1421","false","[M-H]-1","-1","NA","489.161346435546","45.2666666666667","0.142","3","227241.644436151","100","F2","","44808","544","2716","489.1613464355469","45363","151.0755","0.07610614","338.0859",1,0,0,1,0,0,0,0,0,0,338.0849111,2.86417033591896,2,0.5,"Biggest NL (One)","2-(4-Methoxyphenyl)Ethanol"
"143","...","...","...","...","...","...","...","...","...","...","...","...","44808","544","2716","489.1613464355469","45363","167.0705","0.02583646","322.0908",0,1,0,1,0,0,0,0,0,0,322.0899965,2.55497982948819,2,0.5," ","3-(3,4-Dihydroxyphenyl)-1-Propanol / 1,4A,5,7A-Tetrahydro-1-Hydroxy-[1R-(1Α,4Aα,7Aα)]-Cyclopenta[C]Pyran-7-Methanol"
"217","...","...","...","...","...","...","...","...","...","...","...","...","44808","544","2716","489.1613464355469","45363","195.0656","0.01137036","294.0957",1,0,1,0,0,0,0,0,0,0,294.0950819,2.1133785348323,2,0.5," ","(2S,3S,4S,5R,6R)-6-(3-Benzoyloxy-2-Hydroxypropoxy)-3,4,5-Trihydroxyoxane-2-Carboxylic Acid / Xanthoxyline / 2-Hydroxy-4-Methoxybenzenepropanoic Acid / Sweroside-Aglycone"
"1431","false","[M-H]-1","-1","NA","473.108917236328","46.0166666666667","0.142","3","227241.644436151","100","F2","","45364","553","2761","473.1089172363281","46466","165.0184","0.02320524","308.0905",1,0,0,0,0,1,0,0,0,0,308.0895986,3.05636235188509,2,1,"Biggest NL (One)","Isophthalic Acid / Phthalic Acid"
"144","...","...","...","...","...","...","...","...","...","...","...","...","45364","553","2761","473.1089172363281","46466","311.0563","0.563803","162.0526",1,0,0,0,0,0,0,0,0,0,162.0528233,1.34563508897783,1,1," ","3-(6-Methoxy-1,3-Benzodioxol-5-Yl)-7-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone / 9-Methoxy-7-[4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]-[1,3]Dioxolo[4,5-G]Chromen-8-One-Aglycone / 3-(1,3-Benzodioxol-5-Yl)-7-[(2S,3R,4S,5S,6R)-6-[[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl]Oxy-6-Methoxychromen-4-One-Aglycone"
"218","...","...","...","...","...","...","...","...","...","...","...","...","45364","553","2761","473.1089172363281","46466","327.051","0.4904976","146.0579",0,1,0,0,0,0,0,0,0,0,146.0579087,0.250149542223253,1,1," ","No matched algycone"
"1441","false","[M-H]-1","-1","NA","417.119110107421","46.5166666666667","0.142","3","227241.644436151","100","F2","","46467","559","2791","417.1191101074219","46735","255.0663","1","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.106092443200162,1,1,"Biggest NL (One)","Pinocembrin / 4',7-Dihydroxyflavanone / (-)-3,9-Dihydroxypterocarpan"" / Apigeninidin / Pinocembrin Chalcone / [3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] 2,4-Dihydroxy-6-[(E)-2-Phenylethenyl]Benzoate-Aglycone / Aloin-Aglycone / Isoliquiritigen"
"145","false","[M-H]-1","-1","NA","429.082702636718","47.0166666666667","0.142","3","227241.644436151","100","F2","","46736","565","2821","429.08270263671886","46993","253.0506","1","176.0321",0,0,0,1,0,0,0,0,0,0,176.0320878,0.249026802470371,1,1,"Biggest NL (One)","Chrysin / 7-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy-3-[4-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyphenyl]Chromen-4-One-Aglycone"
"146","false","[M-H]-1","-1","NA","595.166809082031","47.5166666666667","0.142","3","227241.644436151","100","F2","","46994","571","2851","595.1668090820312","47390","287.0564","0.08899749","308.1104",1,1,0,0,0,0,0,0,0,0,308.110732,0.973410626526071,2,0.5,"Biggest NL (One)","Eriodictyol / Dihydrokaempferol / 2-Hydroxyisoflavanone Naringenin / 8C-Glucosyl-2-Hydroxynaringenin / 2,6-Dihydroxy-2-[(4-Hydroxyphenyl)Methyl]-4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-1-Benzofuran-3-One-Aglycone / 2-Hydroxynaringenin"
"147","false","[M-H]-1","-1","NA","449.108917236328","48.0166666666667","0.142","3","227241.644436151","100","F2","","47391","577","2881","449.1089172363281","47924","273.0769","0.01852737","176.032",0,0,0,1,0,0,0,0,0,0,176.0320878,0.304283661301006,1,1," ","Apiforol / Phloretin / Propanone / 7-[3,4-Dihydroxy-5-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-3,4-Dihydro-2H-Chromene-3,5-Diol-Aglycone"
"148","...","...","...","...","...","...","...","...","...","...","...","...","47391","577","2881","449.1089172363281","47924","287.056","0.1709908","162.0529",1,0,0,0,0,0,0,0,0,0,162.0528233,0.777130738510667,1,1,"Biggest NL (One)","Eriodictyol / Dihydrokaempferol / 2-Hydroxyisoflavanone Naringenin / 8C-Glucosyl-2-Hydroxynaringenin / 2,6-Dihydroxy-2-[(4-Hydroxyphenyl)Methyl]-4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-1-Benzofuran-3-One-Aglycone / 2-Hydroxynaringenin"
"1481","false","[M-H]-1","-1","NA","375.129669189453","48.2666666666667","0.142","3","227241.644436151","100","F2","","47925","580","2896","375.1296691894531","48435","83.01248","0.01243951","292.1172",0,2,0,0,0,0,0,0,0,0,292.1158174,4.68233134691049,2,0.5,"Biggest NL (One)","No matched algycone"
"149","...","...","...","...","...","...","...","...","...","...","...","...","47925","580","2896","375.1296691894531","48435","213.0761","0.06366289","162.0535",1,0,0,0,0,0,0,0,0,0,162.0528233,4.40526918143843,1,1," ","Loganic Acid-Aglycone / 6'-O-E-Caffeoyl-Mussaenosidic Acid"
"1491","false","[M-H]-1","-1","NA","461.108917236328","50.0166666666667","0.142","3","227241.644436151","100","F2","","48436","601","3001","461.1089172363281","49016","299.0561","0.2020421","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.179346934594182,1,1,"Biggest NL (One)","Diosmetin / Hispidulin / Hydroxygenkwanin / Sorbifolin / Tectorigenine / 7-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2-(4-Hydroxy-3-Methoxyphenyl)Chromen-4-One-Aglycone / 5-Hydroxy-2-(4-Methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 5-Hydroxy-3-[(2S,3R,4S,5S)-4-Hydroxy-5-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-7-Methoxychromen-4-One-Aglycone / 4-(3,4-Dihydroxyphenyl)-7-Methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone"
"150","...","...","...","...","...","...","...","...","...","...","...","...","48436","601","3001","461.1089172363281","49016","315.0514","0.1276789","146.0575",0,1,0,0,0,0,0,0,0,0,146.0579087,2.97460759291669,1,1," ","Isorhamnetin / 11-Hydroxy-6,8,16,20-Tetraoxapentacyclo[10.8.0.02,9.03,7.013,18]Icosa-1(12),2(9),10,13(18)-Tetraene-17,19-Dione / Selgin / 5,7-Dihydroxy-2-[4-Hydroxy-3-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxyphenyl]-3-Methoxychromen-4-One-Aglycone / 3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-2-(3,4-Dihydroxyphenyl)-5-Hydroxy-7-Methoxychromen-4-One-Aglycone / 5,8-Dihydroxy-2-(4-Hydroxyphenyl)-7-Methoxy-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-5,7-Dihydroxy-2-(4-Hydroxyphenyl)-6-Methoxychromen-4-One-Aglycone"
"1501","false","[M-H]-1","-1","NA","401.12417602539","50.2666666666667","0.142","3","227241.644436151","100","F2","","49017","604","3016","401.1241760253906","50035","239.0712","0.7351562","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,1.18310289139373,1,1,"Biggest NL (One)","(2S)-2-Phenyl-7-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-2,3-Dihydrochromen-4-One-Aglycone"
"151","...","...","...","...","...","...","...","...","...","...","...","...","49017","604","3016","401.1241760253906","50035","255.0665","0.01871255","146.0577",0,1,0,0,0,0,0,0,0,0,146.0579087,1.32601423574032,1,1," ","Pinocembrin / 4',7-Dihydroxyflavanone / (-)-3,9-Dihydroxypterocarpan"" / Apigeninidin / Pinocembrin Chalcone / [3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] 2,4-Dihydroxy-6-[(E)-2-Phenylethenyl]Benzoate-Aglycone / Aloin-Aglycone / Isoliquiritigen"
"1511","false","[M-H]-1","-1","NA","521.130065917968","51.0166666666667","0.142","3","227241.644436151","100","F2","","50036","613","3061","521.1300659179688","50564","359.0773","0.3642668","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.625611406167265,1,1,"Biggest NL (One)","Irigenin / Rosmarinic Acid / 5-Hydroxy-3-(5-Hydroxy-2,4-Dimethoxyphenyl)-6-Methoxy-7-[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone"
"152","false","[M-H]-1","-1","NA","635.161743164062","51.2666666666667","0.142","3","227241.644436151","100","F2","","50565","616","3076","635.1617431640625","51497","311.0565","0.04394916","324.1053",2,0,0,0,0,0,0,0,0,0,324.1056466,1.15220568256923,2,0.5,"Biggest NL (One)","3-(6-Methoxy-1,3-Benzodioxol-5-Yl)-7-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone / 9-Methoxy-7-[4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]-[1,3]Dioxolo[4,5-G]Chromen-8-One-Aglycone / 3-(1,3-Benzodioxol-5-Yl)-7-[(2S,3R,4S,5S,6R)-6-[[(2S,3R,4R)-3,4-Dihydroxy-4-(Hydroxymethyl)Oxolan-2-Yl]Oxymethyl]-3,4,5-Trihydroxyoxan-2-Yl]Oxy-6-Methoxychromen-4-One-Aglycone"
