"","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable"
"579728","100840","1093","5461","1075.5694580078123","101193","781.4755","0.08947127","294.0939",1,0,1,0,0,0,0,0,0,0,294.0950819,3.92695013987206,2,1," "
"171619","100840","1093","5461","1075.5694580078123","101193","943.5274","0.09419263","132.0421",0,0,1,0,0,0,0,0,0,0,132.0422586,1.28437976875358,1,1," "
"5005103","101563","1099","5491","437.1453247070312","101963","275.0926","0.2189578","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.651596408179599,1,1,"Biggest NL (One)"
"629239","102192","1114","5566","429.1402282714844","102515","121.0282","1","308.112",1,1,0,0,0,0,0,0,0,0,308.110732,4.1552144460897,2,0.5,"Biggest NL (One)"
"6952","102516","1117","5581","915.277587890625","102846","315.0496","0.336288","600.228",1,3,0,0,0,0,0,0,0,0,600.2265494,2.36658519144962,4,0.75,"Biggest NL (One)"
"67878","102516","1117","5581","915.277587890625","102846","461.1066","0.02919489","454.171",1,2,0,0,0,0,0,0,0,0,454.1686407,5.22092023253969,3,0.6667," "
"300337","102516","1117","5581","915.277587890625","102846","769.2201","0.06529579","146.0575",0,1,0,0,0,0,0,0,0,0,146.0579087,2.58671615683052,1,1," "
"67879","102847","1120","5596","799.230224609375","103208","345.0594","0.307676","454.1708",1,2,0,0,0,0,0,0,0,0,454.1686407,4.85480165970159,3,0.3333,"Biggest NL (One)"
"629240","103209","1123","5611","738.443359375","103453","430.3331","0.01015163","308.1102",1,1,0,0,0,0,0,0,0,0,308.110732,1.60859634465954,2,1,"Biggest NL (One)"
"300338","103209","1123","5611","738.443359375","103453","592.3859","0.03039813","146.0575",0,1,0,0,0,0,0,0,0,0,146.0579087,2.87780520268298,1,1," "
"47853","103454","1132","5656","533.1875610351562","103923","95.01244","0.04100346","438.1751",0,3,0,0,0,0,0,0,0,0,438.1737261,3.18807500217169,3,0.3333,"Biggest NL (One)"
"4620","103454","1132","5656","533.1875610351562","103923","109.0281","0.01710523","424.1594",0,2,1,0,0,0,0,0,0,0,424.158076,3.20406678247565,3,0.3333," "
"700731","103454","1132","5656","533.1875610351562","103923","209.0812","0.602115","324.1063",2,0,0,0,0,0,0,0,0,0,324.1056466,2.14261514909506,2,0.5," "
"5005104","103924","1141","5701","369.0827026367188","104170","207.0291","0.3281529","162.0536",1,0,0,0,0,0,0,0,0,0,162.0528233,4.63634770479634,1,1,"Biggest NL (One)"
"75029","104171","1144","5716","941.5115356445312","104470","471.3474","1","470.1642",2,1,0,0,0,0,0,0,0,0,470.1635553,1.28751738634455,3,0.3333,"Biggest NL (One)"
"300339","104471","1147","5731","296.1139526367188","104769","150.0548","0.02885537","146.0592",0,1,0,0,0,0,0,0,0,0,146.0579087,8.83160205491797,1,1,"Biggest NL (One)"
"79421","104770","1153","5761","1103.5643310546877","105332","455.3524","0.4626619","648.2119",4,0,0,0,0,0,0,0,0,0,648.2112932,0.97476560262359,4,0.5," "
"7586","104770","1153","5761","1103.5643310546877","105332","457.3681","0.5562925","646.1962",2,1,0,1,0,0,0,0,0,0,646.1956431,0.858802155553885,4,0.75,"Biggest NL (One)"
"76223","104770","1153","5761","1103.5643310546877","105332","501.3584","0.05111274","602.206",2,1,1,0,0,0,0,0,0,0,602.2058139,0.226093228992011,4,0.75," "
"629241","104770","1153","5761","1103.5643310546877","105332","795.4541","0.07449547","308.1102",1,1,0,0,0,0,0,0,0,0,308.110732,1.69726707156349,2,1," "
"5005105","104770","1153","5761","1103.5643310546877","105332","941.5103","0.04685744","162.054",1,0,0,0,0,0,0,0,0,0,162.0528233,7.30469248661767,1,1," "
"579729","105333","1156","5776","363.1296691894531","105579","69.03319","0.02323563","294.0965",1,0,1,0,0,0,0,0,0,0,294.0950819,4.76472699674059,2,1,"Biggest NL (One)"
"429013","105333","1156","5776","363.1296691894531","105579","71.01243","0.6024993","292.1172",0,2,0,0,0,0,0,0,0,0,292.1158174,4.85007143486421,2,0.5," "
"37955","105333","1156","5776","363.1296691894531","105579","85.02812","0.2455923","278.1015",0,1,1,0,0,0,0,0,0,0,278.1001673,4.96181868480992,2,0.5," "
"25082","105333","1156","5776","363.1296691894531","105579","99.04384","0.02982914","264.0858",0,0,2,0,0,0,0,0,0,0,264.0845172,4.97561511429638,2,0.5," "
"5005106","105333","1156","5776","363.1296691894531","105579","201.076","0.1583306","162.0537",1,0,0,0,0,0,0,0,0,0,162.0528233,5.11490757486057,1,1," "
"750210","106383","1174","5866","1073.5537109375","106592","603.3902","0.115137","470.1635",2,1,0,0,0,0,0,0,0,0,470.1635553,0.0581978361521029,3,0.3333,"Biggest NL (One)"
"76673","106593","1177","5881","901.2619018554688","106799","285.0391","0.402499","616.2228",2,2,0,0,0,0,0,0,0,0,616.221464,2.18241754358134,4,0.75,"Biggest NL (One)"
"678710","106593","1177","5881","901.2619018554688","106799","447.0889","0.02989916","454.173",1,2,0,0,0,0,0,0,0,0,454.1686407,9.6068137731003,3,0.6667," "
"5005107","106593","1177","5881","901.2619018554688","106799","739.2097","0.09450654","162.0522",1,0,0,0,0,0,0,0,0,0,162.0528233,3.56949409592442,1,1," "
"5005108","106800","1180","5896","417.1191101074219","107093","255.0658","1","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.90526289179031,1,1,"Biggest NL (One)"
"54674","107094","1183","5911","823.412109375","107376","485.3266","0.6292943","338.0855",1,0,0,1,0,0,0,0,0,0,338.0849111,1.65424145373708,2,1,"Biggest NL (One)"
"5005109","107094","1183","5911","823.412109375","107376","661.3591","0.2781122","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,0.919915246124312,1,1," "
"579730","107377","1186","5926","593.2603149414062","107818","299.1646","1","294.0957",1,0,1,0,0,0,0,0,0,0,294.0950819,2.00629068193192,2,1,"Biggest NL (One)"
"171620","107377","1186","5926","593.2603149414062","107818","461.2175","0.3893986","132.0428",0,0,1,0,0,0,0,0,0,0,132.0422586,4.45568555877705,1,1," "
"92416","107819","1192","5956","825.4277954101562","108132","649.3952","0.1073096","176.0326",0,0,0,1,0,0,0,0,0,0,176.0320878,2.88361456594241,1,1,"Biggest NL (One)"
"77225","108133","1195","5971","1119.5228271484377","108383","633.3641","1","486.1587",3,0,0,0,0,0,0,0,0,0,486.1584699,0.547657417012179,3,0.3333,"Biggest NL (One)"
"6293","109071","1204","6016","595.1668090820312","109335","125.0231","0.3568697","470.1437",1,1,0,0,0,0,0,0,0,1,470.1424273,2.64553605148353,3,0.6667,"Biggest NL (One)"
"629242","109071","1204","6016","595.1668090820312","109335","287.056","0.3703295","308.1108",1,1,0,0,0,0,0,0,0,0,308.110732,0.246930744683857,2,0.5," "
"750211","109336","1210","6046","973.5013427734375","109684","503.3376","1","470.1638",2,1,0,0,0,0,0,0,0,0,470.1635553,0.447659842861362,3,0.3333,"Biggest NL (One)"
"5005110","109685","1213","6061","291.1085510253906","110010","129.0544","0.01336152","162.0541",1,0,0,0,0,0,0,0,0,0,162.0528233,7.90307285530992,1,1,"Biggest NL (One)"
"34652","110011","1219","6091","939.495849609375","110318","617.4054","0.03983941","322.0905",0,1,0,1,0,0,0,0,0,0,322.0899965,1.45645222407394,2,0.5,"Biggest NL (One)"
"5005111","110319","1222","6106","345.1191101074219","110721","183.0653","0.07438679","162.0538",1,0,0,0,0,0,0,0,0,0,162.0528233,6.10789343927392,1,1,"Biggest NL (One)"
"92417","110722","1225","6121","505.0987548828125","111000","329.0663","0.9018218","176.0325",0,0,0,1,0,0,0,0,0,0,176.0320878,2.34662809659649,1,1,"Biggest NL (One)"
"7887","111001","1234","6166","1223.5701904296877","111269","591.3517","0.01467129","632.2185",3,1,0,0,0,0,0,0,0,0,632.2163786,3.36565549113994,4,1,"Biggest NL (One)"
"750212","111001","1234","6166","1223.5701904296877","111269","753.4066","0.09927515","470.1636",2,1,0,0,0,0,0,0,0,0,470.1635553,0.087479524178813,3,1," "
"700732","111001","1234","6166","1223.5701904296877","111269","899.4645","0.2284275","324.1057",2,0,0,0,0,0,0,0,0,0,324.1056466,0.187684716313259,2,1," "
"5005112","111001","1234","6166","1223.5701904296877","111269","1061.517","0.03886456","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.66659059997519,1,1," "
"629243","111600","1240","6196","765.4794311523438","111925","457.3693","0.01759697","308.1101",1,1,0,0,0,0,0,0,0,0,308.110732,2.09615876036261,2,0.5,"Biggest NL (One)"
"7457","111926","1246","6226","1059.5380859375","112327","471.3479","0.1871909","588.1902",2,0,2,0,0,0,0,0,0,0,588.1901638,0.0954410630771623,4,1.5,"Biggest NL (One)"
"61272","111926","1246","6226","1059.5380859375","112327","633.4012","0.07014539","426.1368",1,0,2,0,0,0,0,0,0,0,426.1373405,1.17699868735346,3,1.6667," "
"579731","111926","1246","6226","1059.5380859375","112327","765.4436","0.2891889","294.0945",1,0,1,0,0,0,0,0,0,0,294.0950819,2.02643207699752,2,1.5," "
"25083","111926","1246","6226","1059.5380859375","112327","795.4534","0.08025836","264.0847",0,0,2,0,0,0,0,0,0,0,264.0845172,0.805565320159647,2,1," "
"5005113","111926","1246","6226","1059.5380859375","112327","897.4855","0.1845962","162.0526",1,0,0,0,0,0,0,0,0,0,162.0528233,1.47089600632562,1,1," "
"171621","111926","1246","6226","1059.5380859375","112327","927.496","0.3791732","132.0421",0,0,1,0,0,0,0,0,0,0,132.0422586,1.26219221119005,1,1," "
"54675","112328","1255","6271","468.151123046875","112624","130.065","0.3938258","338.0862",1,0,0,1,0,0,0,0,0,0,338.0849111,3.711914301853,2,1,"Biggest NL (One)"
"579732","112328","1255","6271","468.151123046875","112624","174.055","0.0280536","294.0961",1,0,1,0,0,0,0,0,0,0,294.0950819,3.5503591599533,2,1," "
"5005114","112328","1255","6271","468.151123046875","112624","306.0984","0.02750515","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.809941034284662,1,1," "
"579733","112625","1258","6286","427.1609497070312","112875","133.0645","0.0604776","294.0964",1,0,1,0,0,0,0,0,0,0,294.0950819,4.49786875999428,2,0.5,"Biggest NL (One)"
"579734","112876","1261","6301","460.14605712890614","113108","166.0498","0.119114","294.0963",1,0,1,0,0,0,0,0,0,0,294.0950819,4.14567915825175,2,0.5,"Biggest NL (One)"
"5005115","113109","1264","6316","521.2028198242188","113357","359.1496","1","162.0532",1,0,0,0,0,0,0,0,0,0,162.0528233,2.25558177165565,1,1,"Biggest NL (One)"
"5005116","113358","1267","6331","409.114013671875","113578","247.0605","1","162.0535",1,0,0,0,0,0,0,0,0,0,162.0528233,4.2724890733404,1,1,"Biggest NL (One)"
"700733","113579","1270","6346","697.3440551757812","113792","373.2379","0.9077179","324.1061",2,0,0,0,0,0,0,0,0,0,324.1056466,1.43957723198348,2,1,"Biggest NL (One)"
"5005117","113579","1270","6346","697.3440551757812","113792","535.2911","0.1670058","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,0.863148556250101,1,1," "
"5005118","114548","1276","6376","445.114013671875","114950","283.0607","1","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,2.90257522287052,1,1,"Biggest NL (One)"
"5005119","114951","1279","6391","343.1398315429688","115145","181.086","0.02346004","162.0539",1,0,0,0,0,0,0,0,0,0,162.0528233,6.45614308231268,1,1,"Biggest NL (One)"
"34653","115146","1282","6406","511.1820983886719","115394","189.0911","0.1808343","322.091",0,1,0,1,0,0,0,0,0,0,322.0899965,3.13541406576639,2,0.5," "
"579735","115146","1282","6406","511.1820983886719","115394","217.0862","1","294.0959",1,0,1,0,0,0,0,0,0,0,294.0950819,2.93267788400722,2,1,"Biggest NL (One)"
"171622","115146","1282","6406","511.1820983886719","115394","379.1395","0.09104872","132.0426",0,0,1,0,0,0,0,0,0,0,132.0422586,2.46730002572237,1,1," "
"5005120","115395","1285","6421","683.4011840820312","115717","521.3483","1","162.0528",1,0,0,0,0,0,0,0,0,0,162.0528233,0.146754788102848,1,1,"Biggest NL (One)"
"54676","115948","1291","6451","419.1195068359375","116168","81.03325","0.05283252","338.0863",1,0,0,1,0,0,0,0,0,0,338.0849111,3.98340928172864,2,0.5," "
"700734","115948","1291","6451","419.1195068359375","116168","95.0126","0.020932","324.1069",2,0,0,0,0,0,0,0,0,0,324.1056466,3.87290715002303,2,0.5," "
"34654","115948","1291","6451","419.1195068359375","116168","97.02819","0.1723741","322.0913",0,1,0,1,0,0,0,0,0,0,322.0899965,4.09925964627496,2,0.5," "
"629244","115948","1291","6451","419.1195068359375","116168","111.0075","0.0263075","308.112",1,1,0,0,0,0,0,0,0,0,308.110732,4.12783637669342,2,0.5," "
"579736","115948","1291","6451","419.1195068359375","116168","125.0232","0.6086001","294.0963",1,0,1,0,0,0,0,0,0,0,294.0950819,4.04607623907247,2,0.5,"Biggest NL (One)"
"678711","116169","1294","6466","769.2196655273438","116396","315.0487","0.2632985","454.171",1,2,0,0,0,0,0,0,0,0,454.1686407,5.10122302055185,3,0.3333,"Biggest NL (One)"
"629245","116397","1297","6481","736.427734375","116726","428.3168","0.06322937","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.569194390163965,2,1,"Biggest NL (One)"
"300340","116397","1297","6481","736.427734375","116726","590.37","0.08029046","146.0578",0,1,0,0,0,0,0,0,0,0,146.0579087,1.0292161238706,1,1," "
"700735","116727","1300","6496","517.15625","116972","193.0497","0.827553","324.1065",2,0,0,0,0,0,0,0,0,0,324.1056466,2.70713464575547,2,0.5,"Biggest NL (One)"
"5005121","116973","1303","6511","781.4379272460938","117280","619.3853","1","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.907445095605906,1,1,"Biggest NL (One)"
"42091","117281","1306","6526","1087.4967041015623","117511","501.3213","0.05603871","586.1754",0,1,2,1,0,0,0,0,0,0,586.1745137,1.48658845862452,4,0.5,"Biggest NL (One)"
"92418","117281","1306","6526","1087.4967041015623","117511","911.4651","0.0257635","176.0316",0,0,0,1,0,0,0,0,0,0,176.0320878,2.75347397393901,1,1," "
"5005122","117512","1309","6541","301.0928955078125","117703","139.0387","1","162.0542",1,0,0,0,0,0,0,0,0,0,162.0528233,8.27629340202853,1,1,"Biggest NL (One)"
"5005123","117704","1312","6556","389.2180786132812","117941","227.1647","0.01991236","162.0533",1,0,0,0,0,0,0,0,0,0,162.0528233,3.16755761979997,1,1,"Biggest NL (One)"
"77226","118237","1324","6616","903.31396484375","118558","417.1557","0.5121629","486.1583",3,0,0,0,0,0,0,0,0,0,486.1584699,0.325112717651856,3,0.3333,"Biggest NL (One)"
"171623","118559","1327","6631","619.3851318359375","118828","487.3431","0.02676669","132.042",0,0,1,0,0,0,0,0,0,0,132.0422586,1.88397664349192,1,1,"Biggest NL (One)"
"5005124","118829","1330","6646","373.186767578125","119106","211.1334","0.1026673","162.0534",1,0,0,0,0,0,0,0,0,0,162.0528233,3.56227097332027,1,1,"Biggest NL (One)"
"4950","119397","1336","6676","1035.5380859375","119728","451.3067","0.2424328","584.2314",0,4,0,0,0,0,0,0,0,0,584.2316348,0.391732620887638,4,1,"Biggest NL (One)"
"47854","119397","1336","6676","1035.5380859375","119728","597.3651","1","438.173",0,3,0,0,0,0,0,0,0,0,438.1737261,1.75082118678258,3,1," "
"429014","119397","1336","6676","1035.5380859375","119728","743.4228","0.1986036","292.1152",0,2,0,0,0,0,0,0,0,0,292.1158174,1.94259799874032,2,1," "
"300341","119397","1336","6676","1035.5380859375","119728","889.481","0.02748899","146.057",0,1,0,0,0,0,0,0,0,0,146.0579087,5.92756420759956,1,1," "
"750213","120231","1342","6706","955.4907836914062","120520","485.3268","1","470.1639",2,1,0,0,0,0,0,0,0,0,470.1635553,0.836711124584362,3,0.3333,"Biggest NL (One)"
"5005125","120824","1354","6766","327.1449279785156","121062","165.091","1","162.0539",1,0,0,0,0,0,0,0,0,0,162.0528233,6.75502653233445,1,1,"Biggest NL (One)"
"750214","121063","1360","6796","755.2039794921875","121302","285.0402","1","470.1638",2,1,0,0,0,0,0,0,0,0,470.1635553,0.525757589539768,3,0.3333,"Biggest NL (One)"
"79422","121303","1369","6841","1281.57568359375","121579","633.3647","1","648.2109",4,0,0,0,0,0,0,0,0,0,648.2112932,0.550139205980879,4,0.25,"Biggest NL (One)"
"300342","121580","1372","6856","447.0932922363281","121914","301.0349","1","146.0584",0,1,0,0,0,0,0,0,0,0,146.0579087,3.50911863754545,1,1,"Biggest NL (One)"
"579737","121915","1375","6871","445.2079162597656","122167","151.1116","0.03146043","294.0963",1,0,1,0,0,0,0,0,0,0,294.0950819,4.03731665343284,2,1,"Biggest NL (One)"
"171624","121915","1375","6871","445.2079162597656","122167","313.1657","0.3611394","132.0422",0,0,1,0,0,0,0,0,0,0,132.0422586,0.222203415736351,1,1," "
"5005126","122168","1378","6886","331.1762084960938","122742","169.1224","0.02540559","162.0538",1,0,0,0,0,0,0,0,0,0,162.0528233,6.04858431381478,1,1,"Biggest NL (One)"
"4281","122743","1381","6901","795.2505493164062","123132","121.0282","1","674.2223",0,1,4,0,0,0,0,0,0,0,674.2269431,6.88168215567211,5,0.2,"Biggest NL (One)"
"78871","122743","1381","6901","795.2505493164062","123132","163.0391","0.02307135","632.2114",3,1,0,0,0,0,0,0,0,0,632.2163786,7.82061716286206,4,0.25," "
"4160","122743","1381","6901","795.2505493164062","123132","239.0711","0.01160524","556.1794",0,1,2,0,0,1,0,0,0,0,556.1792012,0.401159044350139,4,0.25," "
"77227","123133","1387","6931","803.3706665039062","123650","317.2117","0.06762397","486.1589",3,0,0,0,0,0,0,0,0,0,486.1584699,0.953605650990567,3,1,"Biggest NL (One)"
"750215","123133","1387","6931","803.3706665039062","123650","333.2069","0.01851207","470.1637",2,1,0,0,0,0,0,0,0,0,470.1635553,0.349248356349091,3,1," "
"61273","123133","1387","6931","803.3706665039062","123650","377.2334","0.01518274","426.1373",1,0,2,0,0,0,0,0,0,0,426.1373405,0.0586573691583648,3,0.6667," "
"700736","123133","1387","6931","803.3706665039062","123650","479.2649","0.123803","324.1058",2,0,0,0,0,0,0,0,0,0,324.1056466,0.363782194445153,2,1," "
"5005127","123133","1387","6931","803.3706665039062","123650","641.318","1","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.918195853350497,1,1," "
"750216","123651","1393","6961","755.2039794921875","123875","285.039","0.2971041","470.1649",2,1,0,0,0,0,0,0,0,0,470.1635553,2.93129514635221,3,0.6667,"Biggest NL (One)"
